Wall time,Step,Value
1718921690.9348357,256000,0.8199999928474426
1718921703.6184232,258048,0.800000011920929
1718921716.0691102,260096,0.8299999833106995
1718921728.091208,262144,0.8199999928474426
1718921753.3317604,266240,0.7400000095367432
1718921765.4324157,268288,0.7300000190734863
1718921802.1126657,274432,0.7699999809265137
1718921843.9607065,280576,0.800000011920929
1718921857.2924128,282624,0.75
1718921884.2032576,286720,0.8399999737739563
1718921910.7327762,290816,0.8399999737739563
1718921923.8892903,292864,0.8700000047683716
1718921937.3099134,294912,0.8899999856948853
1718921950.9219646,296960,0.7699999809265137
1718921964.4555008,299008,0.7300000190734863
1718921977.7515707,301056,0.8299999833106995
1718922004.4610202,305152,0.800000011920929
1718922017.9301264,307200,0.7799999713897705
1718922031.513437,309248,0.75
1718922044.8700976,311296,0.8600000143051147
1718922070.1884205,315392,0.8299999833106995
1718922082.932564,317440,0.7699999809265137
1718922096.0860207,319488,0.8199999928474426
1718922121.843435,323584,0.8600000143051147
1718922134.7365632,325632,0.8199999928474426
1718922147.572422,327680,0.8899999856948853
1718922173.569024,331776,0.8199999928474426
1718922186.5612729,333824,0.7699999809265137
1718922212.2299724,337920,0.7699999809265137
1718922225.172684,339968,0.7099999785423279
1718922251.1081667,344064,0.7699999809265137
1718922264.069736,346112,0.7599999904632568
1718922276.8009806,348160,0.800000011920929
1718922302.5779877,352256,0.8600000143051147
1718922315.5501823,354304,0.8299999833106995
1718922354.481659,360448,0.7699999809265137
1718922367.3730357,362496,0.7599999904632568
1718922380.3020072,364544,0.8500000238418579
1718922393.2481198,366592,0.8700000047683716
1718922419.2312462,370688,0.8100000023841858
1718922432.3524914,372736,0.7200000286102295
1718922458.2746627,376832,0.8399999737739563
1718922484.2284827,380928,0.7799999713897705
1718922497.2656858,382976,0.7900000214576721
1718922510.3520844,385024,0.8500000238418579
1718922523.4096408,387072,0.8399999737739563
1718922549.4832535,391168,0.8199999928474426
1718922562.3625755,393216,0.8100000023841858
1718922598.70673,399360,0.7900000214576721
1718922644.7270596,407552,0.8799999952316284
1718922693.8137197,415744,0.8700000047683716
1718922731.9198494,421888,0.8399999737739563
1718922743.587556,423936,0.800000011920929
1718922755.2493396,425984,0.800000011920929
1718922766.9789798,428032,0.8600000143051147
1718922778.607135,430080,0.8199999928474426
1718922813.3250937,436224,0.7799999713897705
1718922824.8844378,438272,0.8500000238418579
1718922836.4028594,440320,0.8500000238418579
1718922848.2189934,442368,0.800000011920929
1718922882.9820619,448512,0.8500000238418579
1718922895.8201456,450560,0.8299999833106995
1718922907.6703908,452608,0.8399999737739563
1718922919.6834157,454656,0.800000011920929
1718922931.2153084,456704,0.8100000023841858
1718922942.8722794,458752,0.7900000214576721
1718922966.6719825,462848,0.8500000238418579
1718922978.4022725,464896,0.8600000143051147
1718922990.291288,466944,0.9399999976158142
1718923013.4391546,471040,0.7699999809265137
1718923025.1832952,473088,0.8100000023841858
1718923036.823494,475136,0.8100000023841858
1718923048.384562,477184,0.7699999809265137
1718923060.092196,479232,0.7900000214576721
1718923071.6867104,481280,0.7699999809265137
1718923106.8158097,487424,0.8100000023841858
1718923118.495052,489472,0.7900000214576721
1718923141.9350247,493568,0.8399999737739563
1718923188.5644562,501760,0.8100000023841858
1718923200.3360906,503808,0.8100000023841858
1718923223.594146,507904,0.7900000214576721
1718923235.207517,509952,0.8399999737739563
1718923246.7930837,512000,0.8999999761581421
1718923258.356308,514048,0.8899999856948853
1718923269.8854089,516096,0.8500000238418579
1718923281.4557674,518144,0.8299999833106995
1718923320.1646295,524288,0.8500000238418579
1718923355.7363582,530432,0.8299999833106995
1718923367.330884,532480,0.8500000238418579
1718923379.0777519,534528,0.8600000143051147
1718923390.6187387,536576,0.9100000262260437
1718923413.7720275,540672,0.8600000143051147
1718923437.1476593,544768,0.8600000143051147
1718923460.7339017,548864,0.8500000238418579
1718923484.0826309,552960,0.800000011920929
1718923507.4510958,557056,0.8999999761581421
1718923519.2630131,559104,0.8700000047683716
1718923530.8206034,561152,0.8700000047683716
1718923542.2676451,563200,0.8899999856948853
1718923553.87134,565248,0.8799999952316284
1718923576.981094,569344,0.8600000143051147
1718923589.4954557,571392,0.8500000238418579
1718923614.6180952,575488,0.9200000166893005
1718923637.6447778,579584,0.9300000071525574
1718923660.9084623,583680,0.9200000166893005
1718923719.0311887,593920,0.8999999761581421
1718923742.7468953,598016,0.8999999761581421
1718923754.2388132,600064,0.8600000143051147
1718923777.3442943,604160,0.8899999856948853
1718923788.9630797,606208,0.949999988079071
1718923800.5595555,608256,0.9300000071525574
1718923812.1760197,610304,0.9399999976158142
1718923824.2498949,612352,0.9399999976158142
1718923836.4613078,614400,0.9900000095367432
1718923847.9908822,616448,0.9200000166893005
1718923859.570339,618496,0.9200000166893005
1718923871.1397188,620544,0.949999988079071
1718923882.6802847,622592,0.9800000190734863
1718923933.3002884,630784,0.9300000071525574
1718923944.973823,632832,0.9700000286102295
1718923968.506909,636928,0.949999988079071
1718924003.1975915,643072,0.9399999976158142
1718924049.7857132,651264,0.949999988079071
1718924061.7830656,653312,0.9100000262260437
1718924073.3751104,655360,0.9300000071525574
1718924084.9739194,657408,0.9700000286102295
1718924108.0479937,661504,1.0
1718924119.748678,663552,0.9800000190734863
1718924131.352521,665600,0.949999988079071
1718924143.01653,667648,0.9200000166893005
1718924154.5759606,669696,0.9100000262260437
1718924166.1544075,671744,0.8899999856948853
1718924200.8999813,677888,0.9100000262260437
1718924212.5011938,679936,0.9300000071525574
1718924235.4344456,684032,0.9200000166893005
1718924258.8393884,688128,0.9599999785423279
1718924282.2491689,692224,0.9599999785423279
1718924305.828202,696320,0.949999988079071
1718924329.0688443,700416,0.9399999976158142
1718924340.743896,702464,0.9200000166893005
1718924352.3367107,704512,0.949999988079071
1718924363.9349866,706560,0.9800000190734863
1718924375.4839048,708608,0.9599999785423279
1718924387.0429037,710656,0.8999999761581421
1718924398.6031668,712704,0.8700000047683716
1718924410.2041717,714752,0.949999988079071
1718924421.8190527,716800,0.9800000190734863
1718924444.9763381,720896,0.9599999785423279
1718924468.1731105,724992,0.9599999785423279
1718924479.7512875,727040,0.949999988079071
1718924505.9876456,731136,0.9700000286102295
1718924529.3119388,735232,0.9800000190734863
1718924541.0195727,737280,0.9800000190734863
1718924552.6008754,739328,0.9700000286102295
1718924564.144323,741376,0.949999988079071
1718924575.7463093,743424,0.9399999976158142
1718924587.7972085,745472,0.949999988079071
1718924599.6555266,747520,0.9700000286102295
1718924611.168549,749568,0.9900000095367432
1718924622.6979938,751616,0.9900000095367432
1718924634.2480586,753664,0.9800000190734863
1718924645.9502707,755712,0.9399999976158142
1718924668.9550123,759808,0.9900000095367432
1718924680.517015,761856,0.9800000190734863
1718924703.486583,765952,0.9700000286102295
1718924727.3634665,770048,0.9700000286102295
1718924739.08732,772096,0.9700000286102295
1718924750.7156997,774144,0.9800000190734863
1718924762.2871494,776192,0.9900000095367432
1718924773.8458502,778240,0.9700000286102295
1718924797.049424,782336,0.9700000286102295
1718924808.6408362,784384,0.9399999976158142
1718924831.872763,788480,1.0
1718924843.6162052,790528,0.9700000286102295
1718924855.21401,792576,0.9599999785423279
1718924866.790295,794624,0.9700000286102295
1718924878.3901796,796672,0.9900000095367432
1718924902.0783324,800768,0.9800000190734863
1718924913.6134546,802816,1.0
1718924925.2677228,804864,1.0
1718924936.8414674,806912,0.9900000095367432
1718924994.5884595,817152,0.9900000095367432
1718925006.1036968,819200,0.9800000190734863
1718925029.243087,823296,0.9300000071525574
1718925040.9288304,825344,0.9700000286102295
1718925052.5283217,827392,0.949999988079071
1718925075.8461552,831488,0.9700000286102295
1718925087.7266903,833536,0.9399999976158142
1718925114.7337,837632,0.8799999952316284
1718925138.505987,841728,0.949999988079071
1718925196.8567748,851968,0.9599999785423279
1718925208.7433062,854016,0.9399999976158142
1718925244.3979962,860160,0.9100000262260437
1718925256.0364287,862208,0.9300000071525574
1718925267.7389681,864256,0.9599999785423279
1718925279.243002,866304,0.9399999976158142
1718925290.7755566,868352,0.949999988079071
1718925302.3580372,870400,0.949999988079071
1718925325.4642146,874496,0.9700000286102295
1718925348.7057948,878592,0.9900000095367432
1718925371.8569918,882688,0.9800000190734863
1718925397.1836057,886784,0.9800000190734863
1718925433.9812799,892928,0.9900000095367432
1718925445.813068,894976,0.9700000286102295
1718925480.7982042,901120,0.9700000286102295
1718925492.4575245,903168,0.9700000286102295
1718925504.536687,905216,0.9800000190734863
1718925516.028926,907264,0.9800000190734863
1718925539.2624834,911360,0.9700000286102295
1718925551.02714,913408,0.9900000095367432
1718925585.7203536,919552,0.9700000286102295
1718925597.2461452,921600,0.9700000286102295
1718925620.468114,925696,0.9800000190734863
1718925655.3666396,931840,0.9900000095367432
1718925666.9845102,933888,0.9900000095367432
1718925690.4843216,937984,0.9700000286102295
1718925703.9139373,940032,0.9599999785423279
1718925715.9948874,942080,0.9900000095367432
1718925727.8030796,944128,0.9800000190734863
1718925739.4719198,946176,0.9900000095367432
1718925762.7745998,950272,0.9900000095367432
1718925774.4377458,952320,1.0
1718925786.0298762,954368,1.0
1718925797.7761755,956416,0.9900000095367432
1718925809.833182,958464,0.9700000286102295
1718925821.6575215,960512,0.9700000286102295
1718925833.4072435,962560,0.9900000095367432
1718925856.8019671,966656,0.9599999785423279
1718925880.1038554,970752,0.9800000190734863
1718925891.762055,972800,1.0
1718925926.6538544,978944,0.9900000095367432
1718925938.1389694,980992,1.0
1718925984.854678,989184,0.9599999785423279
1718926019.6517363,995328,0.9900000095367432
1718926031.1512797,997376,0.9800000190734863
1718926054.2650175,1001472,0.9700000286102295
1718926065.9638085,1003520,0.9800000190734863
1718926089.330806,1007616,0.9599999785423279
1718926100.813364,1009664,0.9800000190734863
1718926112.431385,1011712,0.9700000286102295
1718926147.4133458,1017856,0.9700000286102295
1718926159.0510728,1019904,0.949999988079071
1718926182.298647,1024000,0.9800000190734863
1718926228.8690672,1032192,1.0
1718926264.1818027,1038336,0.9700000286102295
1718926277.5211155,1040384,0.9900000095367432
1718926289.5650623,1042432,0.9599999785423279
1718926301.5995812,1044480,0.9599999785423279
1718926315.0713987,1046528,0.9599999785423279
1718926325.774612,1048576,0.9700000286102295
1718926336.5329077,1050624,0.9599999785423279
1718926357.697715,1054720,0.9700000286102295
1718926368.297583,1056768,0.9800000190734863
1718926378.814432,1058816,0.9800000190734863
1718926389.270796,1060864,0.9599999785423279
1718926399.7468603,1062912,0.9599999785423279
1718926410.1122391,1064960,0.9800000190734863
1718926420.7003,1067008,0.9800000190734863
1718926452.1146722,1073152,1.0
1718926462.5920618,1075200,0.9800000190734863
1718926473.1593578,1077248,0.9800000190734863
1718926536.2823033,1089536,0.9700000286102295
1718926559.4741464,1093632,0.9700000286102295
1718926572.9923809,1095680,0.9800000190734863
1718926584.4233375,1097728,0.9800000190734863
1718926595.0808048,1099776,0.9900000095367432
1718926605.6919227,1101824,0.9800000190734863
1718926616.7638392,1103872,0.9599999785423279
1718926627.433867,1105920,0.9599999785423279
1718926638.096305,1107968,0.9800000190734863
1718926648.7507029,1110016,0.9599999785423279
1718926659.3291185,1112064,0.9700000286102295
1718926669.8305645,1114112,1.0
1718926680.297202,1116160,1.0
1718926690.9137418,1118208,0.8700000047683716
1718926701.3855011,1120256,0.8700000047683716
1718926711.9278367,1122304,0.9200000166893005
1718926722.4504142,1124352,0.8600000143051147
1718926732.9432726,1126400,0.8700000047683716
1718926753.923721,1130496,0.7900000214576721
1718926764.498542,1132544,0.7799999713897705
1718926774.9589322,1134592,0.8600000143051147
1718926795.964197,1138688,0.9200000166893005
1718926816.965844,1142784,0.8399999737739563
1718926839.0159674,1146880,0.8100000023841858
1718926849.8782365,1148928,0.7699999809265137
1718926882.0793521,1155072,0.9200000166893005
1718926892.9750202,1157120,0.8600000143051147
1718926903.35002,1159168,0.8500000238418579
1718926924.392964,1163264,0.8700000047683716
1718926934.7176232,1165312,0.8799999952316284
1718926945.0502727,1167360,0.8799999952316284
1718926965.833815,1171456,0.9900000095367432
1718926976.2027144,1173504,0.9599999785423279
1718926986.6671035,1175552,0.9300000071525574
1718926997.138008,1177600,0.9100000262260437
1718927017.9734426,1181696,0.9800000190734863
1718927028.368912,1183744,0.9599999785423279
1718927038.695751,1185792,0.9399999976158142
1718927049.1204221,1187840,0.949999988079071
1718927059.3986223,1189888,0.949999988079071
1718927069.9271376,1191936,0.9300000071525574
1718927080.352713,1193984,0.8899999856948853
1718927090.8402588,1196032,0.9399999976158142
1718927101.1438901,1198080,0.9900000095367432
1718927121.926499,1202176,0.9900000095367432
1718927132.272636,1204224,0.9800000190734863
1718927142.787034,1206272,0.9900000095367432
1718927173.8106885,1212416,0.9900000095367432
1718927184.2616026,1214464,0.9700000286102295
1718927194.7364705,1216512,0.9599999785423279
1718927215.506143,1220608,0.9700000286102295
1718927226.0541933,1222656,1.0
1718927236.479749,1224704,1.0
1718927246.9446445,1226752,0.9900000095367432
1718927267.5921836,1230848,0.9399999976158142
1718927288.4716334,1234944,0.9399999976158142
1718927298.8868093,1236992,0.8999999761581421
1718927309.2840412,1239040,0.9100000262260437
1718927330.1885328,1243136,0.949999988079071
1718927351.2167692,1247232,0.9700000286102295
1718927372.1726522,1251328,0.949999988079071
1718927382.6211681,1253376,0.9800000190734863
1718927393.0323744,1255424,0.9800000190734863
1718927424.6940305,1261568,0.9800000190734863
1718927466.8100078,1269760,0.9900000095367432
1718927477.2532728,1271808,0.9900000095367432
1718927487.724923,1273856,0.9700000286102295
1718927498.1504455,1275904,0.9800000190734863
1718927508.5271451,1277952,0.9800000190734863
1718927529.2865994,1282048,0.9900000095367432
1718927539.6056607,1284096,0.9800000190734863
1718927570.8249328,1290240,0.9300000071525574
1718927581.1877162,1292288,0.9200000166893005
1718927601.9149802,1296384,0.9300000071525574
1718927622.6334052,1300480,0.9599999785423279
1718927633.1663983,1302528,0.9599999785423279
1718927664.2096965,1308672,0.949999988079071
1718927684.80097,1312768,0.9300000071525574
1718927695.1655183,1314816,0.9300000071525574
1718927705.5887492,1316864,0.9599999785423279
1718927726.759364,1320960,0.949999988079071
1718927737.1786368,1323008,0.9599999785423279
1718927747.8175285,1325056,0.9700000286102295
1718927758.1166248,1327104,0.9599999785423279
1718927768.5664935,1329152,0.949999988079071
1718927778.9840372,1331200,0.9800000190734863
1718927789.4459205,1333248,0.9700000286102295
1718927799.8074272,1335296,0.9800000190734863
1718927810.2851903,1337344,0.9900000095367432
1718927851.9586456,1345536,0.9800000190734863
1718927862.4529495,1347584,0.9700000286102295
1718927883.4212072,1351680,0.9300000071525574
1718927904.3103173,1355776,0.9700000286102295
1718927914.7368932,1357824,0.9700000286102295
1718927925.1210556,1359872,0.9700000286102295
1718927935.5997014,1361920,0.9700000286102295
1718927946.0189545,1363968,0.9399999976158142
1718927956.4491963,1366016,0.949999988079071
1718927966.8244436,1368064,0.9800000190734863
1718927977.2938697,1370112,0.9599999785423279
1718927987.595615,1372160,0.9599999785423279
1718928008.343462,1376256,0.9700000286102295
1718928018.7884479,1378304,0.9900000095367432
1718928029.213225,1380352,1.0
1718928039.5638967,1382400,1.0
1718928049.7722578,1384448,0.9900000095367432
1718928070.786458,1388544,0.9900000095367432
1718928081.204774,1390592,0.9900000095367432
1718928091.7315881,1392640,0.9800000190734863
1718928112.5146954,1396736,0.9900000095367432
1718928122.9310038,1398784,0.9900000095367432
1718928133.425412,1400832,1.0
1718928143.7680705,1402880,1.0
1718928154.2751467,1404928,0.9800000190734863
1718928164.5153675,1406976,0.9800000190734863
1718928175.0352366,1409024,0.9800000190734863
1718928185.490195,1411072,0.9900000095367432
1718928195.9521863,1413120,0.9800000190734863
1718928227.0235376,1419264,1.0
1718928247.852089,1423360,0.9900000095367432
1718928268.6913135,1427456,1.0
1718928299.564288,1433600,0.9200000166893005
1718928309.8899827,1435648,0.8899999856948853
1718928320.232996,1437696,0.8700000047683716
1718928330.6756196,1439744,0.8500000238418579
1718928341.0294447,1441792,0.8899999856948853
1718928351.4883833,1443840,0.9599999785423279
1718928361.8199434,1445888,0.8899999856948853
1718928372.1442683,1447936,0.8700000047683716
1718928382.429867,1449984,0.9100000262260437
1718928392.9037921,1452032,0.9200000166893005
1718928403.2909284,1454080,0.9300000071525574
1718928413.7304764,1456128,0.9100000262260437
1718928424.1913676,1458176,0.8999999761581421
1718928455.4000406,1464320,0.9200000166893005
1718928465.8570507,1466368,0.9300000071525574
1718928476.3308315,1468416,0.9700000286102295
1718928497.178784,1472512,0.9599999785423279
1718928507.4872122,1474560,0.949999988079071
1718928528.344226,1478656,0.949999988079071
1718928538.7597733,1480704,0.949999988079071
1718928549.2274706,1482752,0.9800000190734863
1718928559.6827781,1484800,1.0
1718928570.1387036,1486848,1.0
1718928580.5645988,1488896,0.9900000095367432
1718928611.9109056,1495040,0.9900000095367432
1718928622.4250953,1497088,0.9800000190734863
1718928632.8600242,1499136,0.9399999976158142
1718928674.4895303,1507328,0.9900000095367432
1718928684.855432,1509376,0.9800000190734863
1718928705.7456238,1513472,0.9700000286102295
1718928716.0450091,1515520,0.9700000286102295
1718928726.3179789,1517568,0.9399999976158142
1718928736.6760645,1519616,0.949999988079071
1718928757.2100863,1523712,0.9700000286102295
1718928777.9502163,1527808,1.0
1718928788.3597784,1529856,0.9599999785423279
1718928798.7936053,1531904,0.9700000286102295
1718928819.7860367,1536000,0.9900000095367432
1718928830.1135511,1538048,0.9900000095367432
1718928840.5083466,1540096,0.9800000190734863
1718928850.9899995,1542144,0.9599999785423279
1718928861.3898509,1544192,0.9700000286102295
1718928871.8728545,1546240,0.9800000190734863
1718928882.2445276,1548288,0.9900000095367432
1718928892.6143215,1550336,0.9900000095367432
1718928923.758367,1556480,0.9900000095367432
1718928934.2359731,1558528,0.9800000190734863
1718928955.0499678,1562624,1.0
1718928975.8392396,1566720,0.9599999785423279
1718928986.2845273,1568768,0.949999988079071
1718928996.7279072,1570816,0.9700000286102295
1718929007.0846088,1572864,0.9700000286102295
1718929027.901853,1576960,0.9700000286102295
1718929038.3214464,1579008,0.9800000190734863
1718929048.7094405,1581056,0.9700000286102295
1718929059.1312664,1583104,0.9700000286102295
1718929069.8334193,1585152,0.9700000286102295
1718929080.2989643,1587200,0.949999988079071
1718929090.6998596,1589248,0.9399999976158142
1718929101.0770204,1591296,0.9599999785423279
1718929132.3327405,1597440,0.9700000286102295
1718929142.8028717,1599488,0.9599999785423279
1718929163.8117962,1603584,0.9900000095367432
1718929174.2861032,1605632,0.9800000190734863
1718929184.6711137,1607680,0.9800000190734863
1718929195.075414,1609728,0.9700000286102295
1718929216.0339465,1613824,0.949999988079071
1718929237.0254724,1617920,0.9700000286102295
1718929247.4364634,1619968,0.9800000190734863
1718929257.9118319,1622016,0.9700000286102295
1718929268.2650661,1624064,0.9700000286102295
1718929278.654023,1626112,0.9599999785423279
1718929289.0974085,1628160,0.949999988079071
1718929299.4640222,1630208,0.9700000286102295
1718929309.81555,1632256,0.949999988079071
1718929330.5166574,1636352,0.9800000190734863
1718929341.1270964,1638400,0.949999988079071
1718929351.5891256,1640448,0.9399999976158142
1718929372.4222221,1644544,0.949999988079071
1718929393.2725976,1648640,0.9100000262260437
1718929403.6828933,1650688,0.9399999976158142
1718929414.2721481,1652736,0.9599999785423279
1718929424.631469,1654784,0.949999988079071
1718929435.028219,1656832,0.949999988079071
1718929445.507014,1658880,0.9300000071525574
1718929466.4879723,1662976,0.949999988079071
1718929476.8994389,1665024,0.9399999976158142
1718929487.2702203,1667072,0.9300000071525574
1718929508.1812928,1671168,0.949999988079071
1718929518.5787272,1673216,0.9300000071525574
1718929539.3626568,1677312,0.9100000262260437
1718929570.8399086,1683456,0.9300000071525574
1718929591.5958683,1687552,0.9399999976158142
1718929601.9887507,1689600,0.949999988079071
1718929612.3698232,1691648,0.9700000286102295
1718929643.4196873,1697792,0.949999988079071
1718929653.9275353,1699840,0.949999988079071
1718929674.7531385,1703936,0.949999988079071
1718929685.116717,1705984,0.9800000190734863
1718929705.8938503,1710080,0.9700000286102295
1718929716.349178,1712128,0.9800000190734863
1718929726.7759955,1714176,1.0
1718929747.5856197,1718272,0.9700000286102295
1718929758.0205624,1720320,0.9800000190734863
1718929789.1247208,1726464,0.9800000190734863
1718929799.5207527,1728512,0.9800000190734863
1718929820.346249,1732608,0.9700000286102295
1718929830.6891036,1734656,1.0
1718929840.9740102,1736704,0.9900000095367432
1718929851.3308983,1738752,0.9800000190734863
1718929872.19929,1742848,0.9900000095367432
1718929882.69473,1744896,0.9700000286102295
1718929893.1745374,1746944,0.9599999785423279
1718929903.4660957,1748992,0.9700000286102295
1718929924.3374183,1753088,0.9800000190734863
1718929945.027775,1757184,0.9900000095367432
1718929966.0009546,1761280,0.9700000286102295
1718929976.4672537,1763328,0.9800000190734863
1718929986.7554872,1765376,0.9700000286102295
1718929997.1338131,1767424,0.9800000190734863
1718930007.5019464,1769472,0.9700000286102295
1718930048.8629422,1777664,0.9800000190734863
1718930059.3426259,1779712,0.9700000286102295
1718930069.675067,1781760,1.0
1718930080.054638,1783808,0.9800000190734863
1718930111.379136,1789952,0.9900000095367432
1718930121.854783,1792000,0.9900000095367432
1718930132.1845312,1794048,0.9800000190734863
1718930142.509616,1796096,1.0
1718930152.9231474,1798144,1.0
1718930173.821663,1802240,0.9800000190734863
1718930184.2462137,1804288,0.9800000190734863
1718930194.6530035,1806336,0.9800000190734863
1718930204.9709299,1808384,0.9800000190734863
1718930225.8705914,1812480,0.9800000190734863
1718930236.327817,1814528,0.9599999785423279
1718930246.71517,1816576,0.9599999785423279
1718930257.0563526,1818624,0.9900000095367432
1718930267.4737165,1820672,1.0
1718930277.7390397,1822720,0.9800000190734863
1718930288.1712723,1824768,0.9700000286102295
1718930309.0659504,1828864,0.9800000190734863
1718930319.5806441,1830912,0.9900000095367432
1718930329.9985242,1832960,0.9900000095367432
1718930350.755751,1837056,0.9800000190734863
1718930361.3847353,1839104,0.9800000190734863
1718930382.3571842,1843200,0.9700000286102295
1718930392.8064232,1845248,0.9800000190734863
1718930434.349399,1853440,0.9900000095367432
1718930444.7639186,1855488,1.0
1718930465.677172,1859584,1.0
1718930476.1346817,1861632,1.0
1718930486.5228488,1863680,1.0
1718930496.8798623,1865728,1.0
1718930507.1936448,1867776,0.9900000095367432
1718930517.6089263,1869824,0.9900000095367432
1718930528.0289018,1871872,0.9900000095367432
1718930548.9258444,1875968,0.9900000095367432
1718930559.3430145,1878016,0.9900000095367432
1718930569.7190368,1880064,1.0
1718930580.1199358,1882112,0.9900000095367432
1718930601.0454495,1886208,0.9800000190734863
1718930611.3401558,1888256,0.9900000095367432
1718930621.7531252,1890304,1.0
1718930632.1734872,1892352,1.0
1718930642.497183,1894400,1.0
1718930652.9491322,1896448,1.0
1718930715.6815133,1908736,0.9800000190734863
1718930726.133338,1910784,0.9800000190734863
1718930736.4479842,1912832,0.9900000095367432
1718930746.7854939,1914880,1.0
1718930757.1973126,1916928,1.0
1718930798.9757626,1925120,1.0
1718930830.360466,1931264,0.9900000095367432
1718930840.79843,1933312,0.9900000095367432
1718930861.5897238,1937408,0.9900000095367432
1718930892.892208,1943552,0.9800000190734863
1718930903.2802522,1945600,1.0
1718930924.179596,1949696,0.9900000095367432
1718930934.598254,1951744,1.0
1718930944.9975636,1953792,1.0
1718930955.4951422,1955840,0.9800000190734863
1718930976.4371054,1959936,0.9900000095367432
1718930986.787403,1961984,0.9900000095367432
1718930997.239497,1964032,0.9800000190734863
1718931007.4806533,1966080,0.9800000190734863
1718931017.918418,1968128,0.9800000190734863
1718931028.811886,1970176,0.9900000095367432
1718931039.3155415,1972224,0.9800000190734863
1718931049.7285106,1974272,0.9900000095367432
1718931060.1417058,1976320,1.0
1718931080.8162363,1980416,1.0
1718931091.2115119,1982464,0.9900000095367432
1718931111.8668516,1986560,0.9800000190734863
1718931132.7167642,1990656,1.0
1718931143.1251526,1992704,1.0
1718931164.0115402,1996800,0.9900000095367432
1718931184.7791207,2000896,1.0
1718931195.2085137,2002944,1.0
1718931205.5836327,2004992,1.0
1718931216.1548421,2007040,1.0
1718931247.4221754,2013184,1.0
1718931257.9546876,2015232,0.9900000095367432
1718931268.3010485,2017280,0.9800000190734863
1718931278.7123637,2019328,0.9700000286102295
1718931299.4051123,2023424,0.9599999785423279
1718931309.8619382,2025472,0.9800000190734863
1718931330.6455808,2029568,0.9800000190734863
1718931341.0011742,2031616,0.9900000095367432
1718931393.1461346,2041856,0.9700000286102295
1718931403.6073606,2043904,1.0
