Wall time,Step,Value
1718786641.400802,2048,0.6285714507102966
1718786656.8698792,4096,0.5211267471313477
1718786688.6269777,8192,0.5299999713897705
1718786708.3268497,10240,0.550000011920929
1718786723.8506997,12288,0.5699999928474426
1718786739.15688,14336,0.5199999809265137
1718786754.5783918,16384,0.5299999713897705
1718786770.3981097,18432,0.5299999713897705
1718786788.0651782,20480,0.6299999952316284
1718786805.7449586,22528,0.6299999952316284
1718786823.262191,24576,0.6600000262260437
1718786841.1707885,26624,0.6299999952316284
1718786859.2154768,28672,0.6000000238418579
1718786877.6041694,30720,0.5699999928474426
1718786894.947337,32768,0.6600000262260437
1718786910.2918131,34816,0.7400000095367432
1718786925.4030585,36864,0.75
1718786940.803639,38912,0.7300000190734863
1718786955.868448,40960,0.6600000262260437
1718786971.028876,43008,0.6200000047683716
1718786986.023095,45056,0.6299999952316284
1718787001.196807,47104,0.6899999976158142
1718787016.3302515,49152,0.7300000190734863
1718787032.243791,51200,0.7599999904632568
1718787047.453222,53248,0.7300000190734863
1718787062.7355156,55296,0.7699999809265137
1718787078.1101425,57344,0.6700000166893005
1718787108.3108666,61440,0.6299999952316284
1718787123.3291254,63488,0.6200000047683716
1718787138.7970338,65536,0.6200000047683716
1718787154.0587015,67584,0.6899999976158142
1718787169.034097,69632,0.75
1718787184.172447,71680,0.75
1718787199.9348493,73728,0.7200000286102295
1718787214.8873885,75776,0.6700000166893005
1718787229.9517584,77824,0.6100000143051147
1718787244.8246171,79872,0.5799999833106995
1718787259.8271203,81920,0.6100000143051147
1718787274.7318432,83968,0.6499999761581421
1718787304.6215026,88064,0.6899999976158142
1718787319.628021,90112,0.699999988079071
1718787334.5803344,92160,0.6899999976158142
1718787349.5734923,94208,0.6800000071525574
1718787364.569415,96256,0.6800000071525574
1718787379.6915534,98304,0.7300000190734863
1718787394.4564083,100352,0.7400000095367432
1718787409.4172003,102400,0.7099999785423279
1718787424.3344095,104448,0.7200000286102295
1718787439.3730552,106496,0.6800000071525574
1718787454.261075,108544,0.699999988079071
1718787469.2312179,110592,0.6800000071525574
1718787484.2060835,112640,0.7400000095367432
1718787499.1587777,114688,0.7400000095367432
1718787514.1578152,116736,0.7200000286102295
1718787529.0681617,118784,0.6800000071525574
1718787544.1181524,120832,0.6899999976158142
1718787558.9911656,122880,0.7599999904632568
1718787573.9743912,124928,0.800000011920929
1718787588.9503593,126976,0.7900000214576721
1718787604.3181872,129024,0.75
1718787619.396221,131072,0.7300000190734863
1718787634.6259236,133120,0.6899999976158142
1718787649.5326488,135168,0.7099999785423279
1718787664.4883637,137216,0.7200000286102295
1718787679.516718,139264,0.7400000095367432
1718787694.4648185,141312,0.7200000286102295
1718787709.3718235,143360,0.6800000071525574
1718787724.284936,145408,0.7099999785423279
1718787739.0697083,147456,0.7099999785423279
1718787753.9259634,149504,0.7200000286102295
1718787768.8087604,151552,0.7699999809265137
1718787783.7759683,153600,0.7799999713897705
1718787798.7706778,155648,0.8199999928474426
1718787813.5818048,157696,0.8399999737739563
1718787828.562142,159744,0.8199999928474426
1718787843.3514006,161792,0.75
1718787858.2729857,163840,0.6800000071525574
1718787873.2474744,165888,0.7200000286102295
1718787888.1956382,167936,0.800000011920929
1718787902.97358,169984,0.7900000214576721
1718787917.9271657,172032,0.75
1718787932.947525,174080,0.75
1718787947.900232,176128,0.7599999904632568
1718787962.847136,178176,0.6899999976158142
1718787977.7876096,180224,0.7799999713897705
1718787992.6238666,182272,0.8100000023841858
1718788007.5827012,184320,0.8399999737739563
1718788022.4711223,186368,0.8299999833106995
1718788037.5498345,188416,0.8500000238418579
1718788052.5036337,190464,0.8999999761581421
1718788067.6104362,192512,0.8600000143051147
1718788082.503479,194560,0.8399999737739563
1718788097.4849083,196608,0.8399999737739563
1718788112.4486353,198656,0.8100000023841858
1718788127.5185976,200704,0.8199999928474426
1718788142.3228343,202752,0.7900000214576721
1718788157.2141376,204800,0.8100000023841858
1718788172.1407857,206848,0.8299999833106995
1718788187.0374875,208896,0.7900000214576721
1718788201.9332361,210944,0.8100000023841858
1718788216.7598565,212992,0.7900000214576721
1718788231.601145,215040,0.8399999737739563
1718788246.498763,217088,0.8299999833106995
1718788264.1168466,219136,0.8399999737739563
1718788283.1002865,221184,0.8100000023841858
1718788299.9054651,223232,0.8600000143051147
1718788317.3325722,225280,0.8500000238418579
1718788332.7965286,227328,0.8700000047683716
1718788348.4517443,229376,0.8399999737739563
1718788363.7242286,231424,0.8500000238418579
1718788378.886967,233472,0.8500000238418579
1718788394.2187197,235520,0.9100000262260437
1718788409.6131933,237568,0.8999999761581421
1718788424.7520616,239616,0.8799999952316284
1718788439.9126985,241664,0.8399999737739563
1718788455.1392076,243712,0.8600000143051147
1718788470.1988447,245760,0.8700000047683716
1718788485.3280787,247808,0.8999999761581421
1718788500.678154,249856,0.8700000047683716
1718788515.8768845,251904,0.8799999952316284
1718788530.9307017,253952,0.8700000047683716
1718788546.0678093,256000,0.8799999952316284
1718788561.229601,258048,0.8899999856948853
1718788576.2694108,260096,0.9300000071525574
1718788591.5769572,262144,0.9399999976158142
1718788621.9107676,266240,0.9399999976158142
1718788636.9619932,268288,0.9399999976158142
1718788652.6238122,270336,0.9100000262260437
1718788682.8737924,274432,0.8700000047683716
1718788697.8873782,276480,0.8999999761581421
1718788712.9462998,278528,0.9100000262260437
1718788727.813719,280576,0.9300000071525574
1718788742.7937531,282624,0.9399999976158142
1718788757.6592233,284672,0.9300000071525574
1718788772.496855,286720,0.8899999856948853
1718788787.5184927,288768,0.8999999761581421
1718788802.4563277,290816,0.9300000071525574
1718788817.4225178,292864,0.949999988079071
1718788832.5397992,294912,0.9300000071525574
1718788847.56503,296960,0.9100000262260437
1718788862.7038147,299008,0.9200000166893005
