Wall time,Step,Value
1718907969.6842816,133020,-0.30000001192092896
1718907970.8813663,133200,-0.28999999165534973
1718907971.9114008,133380,-0.27000001072883606
1718907974.7427838,133920,-0.25
1718907978.0243223,134460,-0.2199999988079071
1718907979.1031606,134640,-0.20999999344348907
1718907982.253464,135180,-0.23000000417232513
1718907983.4437876,135360,-0.23999999463558197
1718907984.5578158,135540,-0.2199999988079071
1718907986.920285,135900,-0.25
1718907989.1852443,136260,-0.23000000417232513
1718907995.9468532,137340,-0.25999999046325684
1718907999.360091,137880,-0.2199999988079071
1718908000.4762936,138060,-0.23999999463558197
1718908003.5781586,138600,-0.27000001072883606
1718908004.6892655,138780,-0.3100000023841858
1718908005.7826755,138960,-0.30000001192092896
1718908008.2536685,139320,-0.33000001311302185
1718908009.3596847,139500,-0.3400000035762787
1718908015.4206498,140580,-0.30000001192092896
1718908019.7425053,141300,-0.3100000023841858
1718908020.6704528,141480,-0.28999999165534973
1718908022.8524272,141840,-0.33000001311302185
1718908025.0222878,142200,-0.3700000047683716
1718908027.2011127,142560,-0.3700000047683716
1718908028.2508235,142740,-0.36000001430511475
1718908029.3214476,142920,-0.3499999940395355
1718908030.380884,143100,-0.33000001311302185
1718908031.4752333,143280,-0.3100000023841858
1718908034.7728598,143820,-0.25999999046325684
1718908036.82717,144180,-0.25
1718908038.788283,144540,-0.23999999463558197
1718908041.7890177,145080,-0.27000001072883606
1718908043.940997,145440,-0.3199999928474426
1718908045.030215,145620,-0.3100000023841858
1718908046.252059,145800,-0.30000001192092896
1718908052.633536,146880,-0.27000001072883606
1718908053.6536307,147060,-0.27000001072883606
1718908055.8038602,147420,-0.23999999463558197
1718908058.988769,147960,-0.23000000417232513
1718908063.3065734,148680,-0.23999999463558197
1718908066.881771,149220,-0.25
1718908070.1392715,149760,-0.27000001072883606
1718908071.1322892,149940,-0.28999999165534973
1718908073.4862921,150300,-0.23000000417232513
1718908075.667185,150660,-0.25999999046325684
1718908077.558244,151020,-0.25999999046325684
1718908083.385723,151920,-0.23999999463558197
1718908086.709267,152460,-0.2199999988079071
1718908088.7185843,152820,-0.20999999344348907
1718908092.4315119,153360,-0.20999999344348907
1718908101.80142,154800,-0.18000000715255737
1718908106.1545863,155520,-0.2199999988079071
1718908110.4910634,156240,-0.23999999463558197
1718908112.7592854,156600,-0.23999999463558197
1718908113.7136548,156780,-0.23000000417232513
1718908117.8936234,157500,-0.3199999928474426
1718908120.0640845,157860,-0.30000001192092896
1718908121.2032347,158040,-0.28999999165534973
1718908124.491946,158580,-0.3100000023841858
1718908126.5151007,158940,-0.27000001072883606
1718908128.5254996,159300,-0.25999999046325684
1718908131.8067086,159840,-0.23999999463558197
1718908133.787018,160200,-0.23999999463558197
1718908134.843507,160380,-0.23999999463558197
1718908137.2841315,160740,-0.20999999344348907
1718908141.7740114,161460,-0.23000000417232513
1718908146.2279575,162180,-0.23999999463558197
1718908153.7874055,163440,-0.17000000178813934
1718908154.740823,163620,-0.1899999976158142
1718908155.708705,163800,-0.18000000715255737
1718908156.685754,163980,-0.18000000715255737
1718908158.6050212,164340,-0.1899999976158142
1718908161.533114,164880,-0.18000000715255737
1718908162.4549923,165060,-0.20000000298023224
1718908163.6717837,165240,-0.20000000298023224
1718908166.800342,165780,-0.20999999344348907
1718908167.860799,165960,-0.2199999988079071
1718908168.8245924,166140,-0.2199999988079071
1718908169.8121552,166320,-0.23999999463558197
1718908178.518807,167760,-0.25999999046325684
1718908179.5786674,167940,-0.27000001072883606
1718908182.4372506,168480,-0.25
1718908190.710825,169740,-0.20999999344348907
1718908193.8565593,170280,-0.1599999964237213
1718908200.8569994,171540,-0.20000000298023224
1718908201.8416204,171720,-0.20000000298023224
1718908202.7539015,171900,-0.20999999344348907
1718908204.6894333,172260,-0.27000001072883606
1718908205.6496227,172440,-0.27000001072883606
1718908206.6160567,172620,-0.27000001072883606
1718908209.5986097,173160,-0.25
1718908210.5715377,173340,-0.23000000417232513
1718908212.5437195,173700,-0.2800000011920929
1718908214.6135552,174060,-0.25999999046325684
1718908215.7681406,174240,-0.23999999463558197
1718908220.2497444,174960,-0.25999999046325684
1718908221.3154917,175140,-0.2800000011920929
1718908225.6845808,175860,-0.2199999988079071
1718908226.9728882,176040,-0.25
1718908228.0727112,176220,-0.25999999046325684
1718908229.1111133,176400,-0.25
1718908232.6502867,176940,-0.20999999344348907
1718908233.7333453,177120,-0.1899999976158142
1718908234.85329,177300,-0.1899999976158142
1718908237.9099858,177840,-0.2199999988079071
1718908238.9129632,178020,-0.20000000298023224
1718908246.7827744,179460,-0.23000000417232513
1718908251.0133407,180180,-0.20999999344348907
1718908253.001061,180540,-0.23000000417232513
1718908254.8908057,180900,-0.25999999046325684
1718908255.9872777,181080,-0.23999999463558197
1718908259.132583,181620,-0.2800000011920929
1718908260.16113,181800,-0.28999999165534973
1718908262.3895242,182160,-0.2800000011920929
1718908263.3719773,182340,-0.28999999165534973
1718908264.3529642,182520,-0.27000001072883606
1718908265.3691492,182700,-0.30000001192092896
1718908268.8801122,183240,-0.28999999165534973
1718908277.6884365,184680,-0.23000000417232513
1718908279.8423352,185040,-0.25999999046325684
1718908281.92972,185400,-0.25
1718908284.0263495,185760,-0.2199999988079071
1718908285.0493646,185940,-0.20999999344348907
1718908288.241142,186480,-0.1599999964237213
1718908290.315282,186840,-0.15000000596046448
1718908291.3962922,187020,-0.14000000059604645
1718908292.520206,187200,-0.15000000596046448
1718908298.184824,188100,-0.2199999988079071
1718908307.7405207,189360,-0.1899999976158142
1718908308.7626736,189540,-0.2199999988079071
1718908311.9333193,190080,-0.18000000715255737
1718908314.1857674,190440,-0.18000000715255737
1718908320.9427323,191520,-0.25
1718908322.0065613,191700,-0.25999999046325684
1718908324.2067323,192060,-0.25
1718908326.5897563,192420,-0.27000001072883606
1718908330.9398036,193140,-0.30000001192092896
1718908335.3134472,193860,-0.33000001311302185
1718908337.3913648,194220,-0.3100000023841858
1718908342.654752,195120,-0.3400000035762787
1718908343.7284365,195300,-0.3400000035762787
1718908344.9211547,195480,-0.3400000035762787
1718908352.0161939,196740,-0.20999999344348907
1718908352.9978862,196920,-0.17000000178813934
1718908358.7363355,198000,-0.17000000178813934
1718908362.7979126,198720,-0.20000000298023224
1718908363.8024745,198900,-0.20999999344348907
1718908364.7983534,199080,-0.23999999463558197
1718908373.9963143,200700,-0.25999999046325684
1718908376.0572886,201060,-0.25999999046325684
1718908378.934651,201600,-0.25
1718908383.2255,202320,-0.27000001072883606
1718908385.4761462,202680,-0.25999999046325684
1718908386.65565,202860,-0.23999999463558197
1718908390.7186537,203580,-0.25
1718908391.8232133,203760,-0.23999999463558197
1718908394.0686986,204120,-0.2800000011920929
1718908395.169746,204300,-0.25999999046325684
1718908396.3884203,204480,-0.23999999463558197
1718908399.720875,205020,-0.27000001072883606
1718908400.8104143,205200,-0.2800000011920929
1718908410.7239645,207000,-0.20000000298023224
1718908412.8083444,207360,-0.18000000715255737
1718908413.8842711,207540,-0.18000000715255737
1718908416.9727926,208080,-0.15000000596046448
1718908417.9269187,208260,-0.12999999523162842
1718908418.9333148,208440,-0.14000000059604645
1718908422.2222412,208980,-0.18000000715255737
1718908423.17279,209160,-0.1599999964237213
1718908424.2144163,209340,-0.15000000596046448
1718908440.2257388,212040,-0.1899999976158142
1718908443.281894,212580,-0.1599999964237213
1718908445.3720217,212940,-0.1599999964237213
1718908446.5136576,213120,-0.17000000178813934
1718908448.603157,213480,-0.1899999976158142
1718908449.739226,213660,-0.2199999988079071
1718908453.1511555,214200,-0.2199999988079071
1718908456.363075,214740,-0.2199999988079071
1718908457.4205399,214920,-0.20999999344348907
1718908458.5635247,215100,-0.23999999463558197
1718908459.508221,215280,-0.23000000417232513
1718908461.4212847,215640,-0.23000000417232513
1718908463.4727087,216000,-0.2199999988079071
1718908465.482816,216360,-0.20000000298023224
1718908468.4218166,216900,-0.1899999976158142
1718908470.390428,217260,-0.1599999964237213
1718908472.553663,217620,-0.15000000596046448
1718908474.5384576,217980,-0.17000000178813934
1718908476.7471657,218340,-0.1599999964237213
1718908477.7333372,218520,-0.1599999964237213
1718908478.6567042,218700,-0.17000000178813934
1718908489.1704402,220500,-0.1899999976158142
1718908493.066608,221220,-0.20000000298023224
1718908496.926874,221940,-0.1599999964237213
1718908498.146381,222120,-0.15000000596046448
1718908499.198396,222300,-0.17000000178813934
1718908501.1320689,222660,-0.23000000417232513
1718908504.164831,223200,-0.30000001192092896
1718908507.2658126,223740,-0.3499999940395355
1718908509.1520572,224100,-0.3700000047683716
1718908512.2952604,224640,-0.3100000023841858
1718908514.6610546,225000,-0.2800000011920929
1718908518.9029388,225720,-0.25999999046325684
1718908521.6863563,226080,-0.2199999988079071
1718908524.1481972,226440,-0.20999999344348907
1718908525.386314,226620,-0.20000000298023224
1718908528.7029793,227160,-0.1899999976158142
1718908529.7289715,227340,-0.1899999976158142
1718908530.8133154,227520,-0.2199999988079071
1718908534.0561106,228060,-0.27000001072883606
1718908539.2418168,228960,-0.27000001072883606
1718908542.2642238,229500,-0.25999999046325684
1718908547.2861335,230400,-0.33000001311302185
1718908549.2262132,230760,-0.33000001311302185
1718908555.1829348,231840,-0.25999999046325684
1718908559.3751044,232560,-0.20999999344348907
1718908560.4745085,232740,-0.23000000417232513
1718908561.4465926,232920,-0.27000001072883606
1718908562.3949435,233100,-0.30000001192092896
1718908564.5124202,233460,-0.30000001192092896
1718908567.651793,234000,-0.23999999463558197
1718908568.874273,234180,-0.27000001072883606
1718908571.1015468,234540,-0.30000001192092896
1718908572.0652099,234720,-0.27000001072883606
1718908580.7043512,235980,-0.23000000417232513
1718908583.047292,236340,-0.23000000417232513
1718908586.5549183,236880,-0.18000000715255737
1718908587.639219,237060,-0.17000000178813934
1718908590.9294157,237600,-0.18000000715255737
1718908592.0343704,237780,-0.17000000178813934
1718908597.7212887,238680,-0.20000000298023224
1718908598.840724,238860,-0.23000000417232513
1718908600.0287597,239040,-0.23000000417232513
1718908603.3387198,239580,-0.25
1718908605.7767131,239940,-0.25999999046325684
1718908607.053712,240120,-0.25
1718908608.2847466,240300,-0.20999999344348907
1718908609.4637687,240480,-0.2199999988079071
1718908610.7003834,240660,-0.23000000417232513
1718908611.847778,240840,-0.20000000298023224
1718908618.6570015,241920,-0.2199999988079071
1718908624.3876314,242820,-0.25999999046325684
1718908625.52128,243000,-0.23000000417232513
1718908626.7535036,243180,-0.23000000417232513
1718908632.4381132,244080,-0.23999999463558197
1718908636.9673996,244800,-0.2199999988079071
1718908639.2493172,245160,-0.2199999988079071
1718908644.9648616,246060,-0.23999999463558197
1718908649.399496,246780,-0.25999999046325684
1718908657.395144,248040,-0.27000001072883606
1718908659.4775183,248400,-0.28999999165534973
1718908662.8957694,248940,-0.25
1718908665.1549103,249300,-0.23999999463558197
1718908666.2726922,249480,-0.23999999463558197
1718908669.6993425,250020,-0.23000000417232513
1718908670.8311868,250200,-0.23000000417232513
1718908672.8898926,250560,-0.23000000417232513
1718908673.8967798,250740,-0.23999999463558197
1718908677.144713,251280,-0.2800000011920929
1718908696.6246011,254340,-0.27000001072883606
1718908697.644231,254520,-0.30000001192092896
1718908698.6063848,254700,-0.27000001072883606
1718908699.6935158,254880,-0.25
1718908704.0105572,255600,-0.23999999463558197
1718908707.3472555,256140,-0.20999999344348907
1718908711.347271,256860,-0.25
1718908712.4916494,257040,-0.23999999463558197
1718908713.6489258,257220,-0.2199999988079071
1718908718.101077,257940,-0.3100000023841858
1718908719.1175663,258120,-0.30000001192092896
1718908720.225251,258300,-0.27000001072883606
1718908722.6822944,258660,-0.25
1718908725.143926,259020,-0.2199999988079071
1718908727.399461,259380,-0.1899999976158142
1718908729.659454,259740,-0.1899999976158142
1718908738.8816545,261180,-0.20000000298023224
1718908744.428216,262080,-0.23000000417232513
1718908745.620889,262260,-0.23000000417232513
1718908755.5624871,263880,-0.3199999928474426
1718908756.6682675,264060,-0.30000001192092896
1718908768.7627547,266040,-0.27000001072883606
1718908773.1346664,266760,-0.25
1718908774.295941,266940,-0.27000001072883606
1718908777.5943465,267480,-0.23000000417232513
1718908778.707489,267660,-0.23999999463558197
1718908782.0041215,268200,-0.2199999988079071
1718908784.2917745,268560,-0.23999999463558197
1718908785.4525545,268740,-0.23000000417232513
1718908786.6539319,268920,-0.2199999988079071
1718908794.4364448,270180,-0.3100000023841858
1718908795.5337136,270360,-0.3100000023841858
1718908796.66838,270540,-0.3199999928474426
1718908797.7548423,270720,-0.3400000035762787
1718908800.9694595,271260,-0.3100000023841858
1718908803.1383407,271620,-0.28999999165534973
1718908804.201154,271800,-0.28999999165534973
1718908805.3044,271980,-0.27000001072883606
1718908814.1075938,273420,-0.2800000011920929
1718908819.540642,274320,-0.3199999928474426
1718908820.5942943,274500,-0.3400000035762787
1718908823.9191327,275040,-0.28999999165534973
1718908831.6411495,276300,-0.23000000417232513
1718908833.8207424,276660,-0.23000000417232513
1718908844.7064884,278460,-0.23999999463558197
1718908850.1847856,279360,-0.2199999988079071
1718908851.2538683,279540,-0.23999999463558197
1718908853.3735237,279900,-0.25
1718908854.4681761,280080,-0.23000000417232513
1718908861.1365492,281160,-0.2800000011920929
1718908862.2624745,281340,-0.27000001072883606
1718908868.8649411,282420,-0.23000000417232513
1718908869.9262812,282600,-0.20999999344348907
1718908879.8490646,284220,-0.25999999046325684
1718908884.2045257,284940,-0.28999999165534973
1718908886.4303043,285300,-0.23000000417232513
1718908890.801626,286020,-0.18000000715255737
1718908900.679688,287640,-0.20999999344348907
1718908902.9254143,288000,-0.23000000417232513
1718908906.2093601,288540,-0.23999999463558197
1718908908.408627,288900,-0.25
1718908909.5043578,289080,-0.25999999046325684
1718908913.8640308,289800,-0.25999999046325684
1718908914.9428313,289980,-0.23000000417232513
1718908917.299487,290340,-0.20000000298023224
1718908918.3898888,290520,-0.1899999976158142
1718908923.8975928,291420,-0.20000000298023224
1718908925.9948835,291780,-0.20999999344348907
1718908930.515935,292500,-0.18000000715255737
1718908932.7115443,292860,-0.18000000715255737
1718908933.840563,293040,-0.17000000178813934
1718908934.9723847,293220,-0.15000000596046448
1718908937.1335964,293580,-0.11999999731779099
1718908939.3253753,293940,-0.12999999523162842
1718908944.7093947,294840,-0.1599999964237213
1718908948.0685983,295380,-0.28999999165534973
1718908950.3349173,295740,-0.3100000023841858
1718908953.7945182,296280,-0.33000001311302185
1718908957.1099474,296820,-0.28999999165534973
1718908961.5581756,297540,-0.3100000023841858
1718908964.799464,298080,-0.33000001311302185
1718908969.1796663,298800,-0.41999998688697815
1718908970.2665963,298980,-0.3799999952316284
1718908971.3335083,299160,-0.3199999928474426
1718908978.9765606,300420,-0.25
1718908981.138778,300780,-0.2199999988079071
1718908982.260202,300960,-0.2199999988079071
1718908983.3687055,301140,-0.23999999463558197
1718908986.5807827,301680,-0.2199999988079071
1718908987.7270331,301860,-0.20000000298023224
1718908994.5029855,302940,-0.20000000298023224
1718908995.5773892,303120,-0.1899999976158142
1718908996.6381476,303300,-0.1899999976158142
1718908999.9127097,303840,-0.1899999976158142
1718909004.4813795,304560,-0.18000000715255737
1718909007.7666755,305100,-0.1899999976158142
1718909008.8364365,305280,-0.1899999976158142
1718909010.0158458,305460,-0.20999999344348907
1718909011.1253912,305640,-0.1899999976158142
1718909013.3925211,306000,-0.23999999463558197
1718909016.8038251,306540,-0.20000000298023224
1718909020.361196,307080,-0.2199999988079071
1718909024.9596567,307800,-0.18000000715255737
1718909026.0540164,307980,-0.20000000298023224
1718909031.8725684,308880,-0.23000000417232513
1718909034.088692,309240,-0.27000001072883606
1718909035.217744,309420,-0.28999999165534973
1718909036.3664105,309600,-0.30000001192092896
1718909040.8598123,310320,-0.2199999988079071
1718909044.13623,310860,-0.1899999976158142
1718909046.4610868,311220,-0.1599999964237213
1718909050.939552,311940,-0.1599999964237213
1718909052.0446908,312120,-0.15000000596046448
1718909053.1774244,312300,-0.17000000178813934
1718909054.368533,312480,-0.1899999976158142
1718909056.6254172,312840,-0.20999999344348907
1718909062.144078,313740,-0.1899999976158142
1718909063.2801886,313920,-0.20000000298023224
1718909065.4341881,314280,-0.1899999976158142
1718909066.5467937,314460,-0.1899999976158142
1718909067.6334755,314640,-0.18000000715255737
1718909070.9799163,315180,-0.20999999344348907
1718909073.2077591,315540,-0.25999999046325684
1718909074.331081,315720,-0.2800000011920929
1718909075.4098976,315900,-0.2800000011920929
1718909085.5185304,317520,-0.15000000596046448
1718909089.1207016,318060,-0.1599999964237213
1718909099.3625112,319680,-0.23000000417232513
1718909106.1360128,320760,-0.20000000298023224
1718909107.313603,320940,-0.20999999344348907
1718909113.938884,322020,-0.2800000011920929
1718909115.0366096,322200,-0.2800000011920929
1718909116.1574233,322380,-0.28999999165534973
1718909118.4069743,322740,-0.3199999928474426
1718909119.5414515,322920,-0.3199999928474426
1718909120.6385326,323100,-0.3100000023841858
1718909124.812514,323820,-0.30000001192092896
1718909131.421007,324900,-0.20999999344348907
1718909132.5567915,325080,-0.2199999988079071
1718909141.7575727,326520,-0.23000000417232513
1718909142.8973236,326700,-0.2199999988079071
1718909146.4707544,327240,-0.23999999463558197
1718909149.926619,327780,-0.1899999976158142
1718909154.191118,328500,-0.23000000417232513
1718909156.523941,328860,-0.23000000417232513
1718909160.5755782,329580,-0.23000000417232513
1718909166.343189,330660,-0.17000000178813934
1718909170.1733134,331380,-0.14000000059604645
1718909171.1191735,331560,-0.15000000596046448
1718909173.988559,332100,-0.20999999344348907
1718909176.0359967,332460,-0.18000000715255737
1718909179.2206779,333000,-0.20000000298023224
